NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
NC([*])C([*])C(=O)
